File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC3_RNDNNGR_67x61_01;6;779;59890;2713662;15878;62.00;0.113141;0.528836;SAT
ENC3_RNDNNGR_69x51_01;6;656;44885;2219957;9411;58.00;0.090989;0.436878;SAT
ENC3_RNDNNGR_69x68_01;63;18359;866748;61505556;496196;105.00;2.06989;6.279493;SAT
ENC3_RNDNNGR_70x27_01;31;7598;71709;7094509;311646;42.00;0.215039;0.752653;SAT
ENC3_RNDNNGR_70x54_01;9;1327;64927;3803181;22906;60.00;0.146257;0.584345;SAT
ENC3_RNDNNGR_70x55_01;108;29490;78953;31089080;2166499;115.00;1.98445;9.481818;SAT
ENC3_RNDNNGR_71x60_01;125;34393;1318644;96443049;1002494;100.00;4.16189;17.203500;SAT
ENC3_RNDNNGR_71x71_01;7;1069;67335;4196883;19675;97.00;0.241055;1.360887;SAT
ENC3_RNDNNGR_72x22_01;4;469;8043;508606;10908;35.00;0.044145;0.289088;SAT
ENC3_RNDNNGR_72x58_01;254;85423;1921022;172461580;2762179;123.00;6.179;18.942412;SAT
ENC3_RNDNNGR_73x20_01;189;59924;236734;47898310;5493158;67.00;2.08651;6.119024;SAT
ENC3_RNDNNGR_73x32_01;10;1600;34103;2385731;60839;47.00;0.088072;0.398108;SAT
ENC3_RNDNNGR_73x62_01;46;10983;390820;29768234;283964;105.00;0.981507;3.132011;SAT
ENC3_RNDNNGR_74x31_01;253;81184;521303;82634660;5283388;86.00;3.94169;16.757413;SAT
ENC3_RNDNNGR_74x35_01;255;93923;712531;95103397;8151476;113.00;5.01506;20.038751;SAT
ENC3_RNDNNGR_74x40_01;444;163105;347149;174661180;23638205;209.00;25.2557;93.468183;SAT
ENC3_RNDNNGR_74x54_01;1;66;2792;192068;1829;55.00;0.040682;0.268902;SAT
ENC3_RNDNNGR_74x57_01;1427;664820;1182787;863402326;71243161;487.00;140.976;476.523898;SAT
ENC3_RNDNNGR_74x70_01;127;41723;1912198;142260149;1296595;135.00;5.51931;20.200306;SAT
ENC3_RNDNNGR_75x70_01;10;1525;130231;7646600;32486;96.00;0.553249;3.812590;SAT
ENC3_RNDNNGR_76x29_01;109;30347;80448;28378855;1955814;69.00;1.77124;8.036423;SAT
