File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC3_NNGR_45x33_05;1;0;1;108982;0;48.00;0.04819;0.583065;SAT
ENC3_NNGR_45x35_01;1;7;16;127051;7;55.00;0.079362;0.872572;SAT
ENC3_NNGR_45x35_02;1;46;203;162039;149;60.00;0.079159;0.825228;SAT
ENC3_NNGR_45x35_03;1;0;1;121936;0;54.00;0.083535;1.223920;SAT
ENC3_NNGR_45x38_01;1;0;1;118503;0;53.00;0.072348;0.810610;SAT
ENC3_NNGR_45x39_01;1;2;5;136068;3;60.00;0.081381;0.848776;SAT
ENC3_NNGR_45x40_01;1;68;247;646309;1864;63.00;0.107647;0.903246;SAT
ENC3_NNGR_45x40_02;1;38;169;166297;173;60.00;0.062655;0.622015;SAT
ENC3_NNGR_45x40_03;1;85;336;337034;1176;59.00;0.065796;0.616832;SAT
ENC3_NNGR_45x40_04;1;1;6;127958;1;60.00;0.048951;0.539976;SAT
ENC3_NNGR_45x40_05;1;54;156;438918;1377;61.00;0.073716;0.559674;SAT
ENC3_NNGR_45x40_06;1;82;297;288811;836;68.00;0.066327;0.528233;SAT
ENC3_NNGR_45x40_07;1;45;156;182998;247;60.00;0.053238;0.603028;SAT
ENC3_NNGR_45x45_01;1;4;25;153931;5;72.00;0.124412;1.550646;SAT
ENC3_NNGR_45x45_02;4;457;2398;1149342;6392;73.00;0.180254;1.520048;SAT
ENC3_NNGR_45x45_03;3;320;1248;904654;4733;72.00;0.132027;0.999163;SAT
ENC3_NNGR_45x45_04;1;9;37;187017;54;70.00;0.081861;0.715156;SAT
ENC3_NNGR_45x45_05;1;53;136;293238;426;77.00;0.083058;0.704935;SAT
ENC3_NNGR_45x45_06;2;123;289;620528;1825;75.00;0.085637;0.712822;SAT
ENC3_NNGR_45x45_07;1;12;51;171899;28;73.00;0.06343;0.554107;SAT
ENC3_NNGR_45x45_08;2;150;483;500715;1124;71.00;0.081771;0.550406;SAT
ENC3_NNGR_45x45_09;1;19;42;187600;74;71.00;0.060803;0.486737;SAT
ENC3_NNGR_45x45_10;1;57;197;271215;839;73.00;0.053956;0.509615;SAT
ENC3_NNGR_45x45_11;1;78;236;449530;1472;73.00;0.080769;0.488354;SAT
ENC3_NNGR_45x45_12;2;158;688;633858;1162;74.00;0.066924;0.477512;SAT
ENC3_NNGR_45x45_13;1;0;1;138466;0;65.00;0.039898;0.343708;SAT
ENC3_NNGR_45x45_14;2;151;450;441030;914;71.00;0.052067;0.432990;SAT
ENC3_NNGR_45x45_15;1;61;134;287104;2558;70.00;0.042744;0.394058;SAT
ENC3_NNGR_45x45_16;1;17;58;177705;131;73.00;0.055835;0.374263;SAT
ENC3_NNGR_45x45_17;1;1;2;158334;1;69.00;0.047053;0.382644;SAT
ENC3_NNGR_45x45_18;2;100;302;406289;3765;74.00;0.053024;0.394307;SAT
ENC3_NNGR_45x45_19;2;139;510;454890;958;75.00;0.061131;0.406652;SAT
